product_name,sales
"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",397.0
"BIC Canvas, Water Color",307.0
"Logitech Memory Card, Erganomic",364.0
"KitchenAid Blender, Silver",534.0
"Fellowes Lockers, Wire Frame",963.0
"Sauder Corner Shelving, Traditional",589.0
"Fellowes Lockers, Blue",622.0
"Safco Classic Bookcase, Pine",440.0
"Motorola Office Telephone, Cordless",313.0
"Bush Floating Shelf Set, Metal",341.0
Bretford Rectangular Conference Table Tops,564.0
"Apple Speaker Phone, Cordless",419.0
"Dania Corner Shelving, Pine",658.0
"HP Wireless Fax, Digital",612.0
"Apple Audio Dock, VoIP",626.0
Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,564.0
"Hewlett Fax and Copier, High-Speed",382.0
"Acco Binding Machine, Clear",303.0
"Sharp Fax Machine, Digital",354.0
"Cisco Speaker Phone, Full Size",447.0
"Hon Wood Table, Fully Assembled",458.0
"Okidata Printer, White",534.0
"Sharp Fax and Copier, High-Speed",334.0
"Canon Copy Machine, High-Speed",521.0
"Acme Box Cutter, Easy Grip",434.0
"Hewlett Personal Copier, Digital",479.0
"Safco Library with Doors, Traditional",702.0
"Hoover Microwave, Black",308.0
"Cisco Headset, Cordless",548.0
"Ikea 3-Shelf Cabinet, Mobile",435.0
"Tenex File Cart, Single Width",845.0
Tennsco Double-Tier Lockers,900.0
"Tenex File Cart, Blue",719.0
"Smead File Cart, Blue",574.0
Premier Automatic Letter Opener,961.0
"SanDisk Numeric Keypad, Bluetooth",482.0
"Iceberg OfficeWorks 42"" Round Tables",377.0
Premier Electric Letter Opener,579.0
"Smead Shelving, Single Width",343.0
"Breville Coffee Grinder, White",360.0
Hon Every-Day Series Multi-Task Chairs,564.0
"Bush Classic Bookcase, Pine",414.0
"Advantus Frame, Black",370.0
Logitech P710e Mobile Speakerphone,772.0
"Bevis Conference Table, Fully Assembled",740.0
"Bevis Wood Table, Adjustable Height",536.0
"Hon Conference Table, with Bottom Storage",491.0
"Hewlett Copy Machine, Color",882.0
"Hon Conference Table, with Bottom Storage",983.0
"Fellowes File Cart, Blue",989.0
"Breville Microwave, Red",751.0
"Motorola Audio Dock, with Caller ID",347.0
"Sharp Fax and Copier, Laser",674.0
"Eldon ""L"" Workstation Diamond Chairmat",304.0
"SAFCO Executive Leather Armchair, Black",459.0
"Office Star Rocking Chair, Red",423.0
"Eldon File Cart, Single Width",576.0
"Acme Shears, High Speed",349.0
"SAFCO Rocking Chair, Red",486.0
"Dania Floating Shelf Set, Mobile",344.0
"Office Star Swivel Stool, Adjustable",659.0
"Hewlett Fax Machine, High-Speed",423.0
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",456.0
"Hoover Stove, Black",757.0
"Harbour Creations Steel Folding Chair, Set of Two",320.0
"Apple Audio Dock, VoIP",445.0
"Bush Library with Doors, Pine",731.0
"Office Star Executive Leather Armchair, Adjustable",564.0
"Lesro Wood Table, with Bottom Storage",991.0
"Office Star Bag Chairs, Red",499.0
"Canon Ink, Color",892.0
Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,843.0
"Breville Toaster, Black",343.0
"Eaton Cards & Envelopes, Premium",452.0
"Hon Training Table, Adjustable Height",670.0
"Hon Computer Table, Fully Assembled",790.0
"Eldon Lockers, Blue",356.0
"Electrix Architect's Clamp-On Swing Arm Lamp, Black",573.0
"Hewlett Copy Machine, Color",530.0
Wireless Extenders zBoost YX545 SOHO Signal Booster,454.0
"Ikea Floating Shelf Set, Traditional",341.0
"Tenex Photo Frame, Erganomic",555.0
"Smead Lockers, Industrial",796.0
"Logitech Numeric Keypad, Erganomic",485.0
Tennsco Double-Tier Lockers,540.0
"StarTech Inkjet, Durable",540.0
"Cardinal Binding Machine, Clear",394.0
Luxo Adjustable Task Clamp Lamp,800.0
"Eldon Lockers, Wire Frame",657.0
"Rogers File Cart, Single Width",852.0
"Cisco Signal Booster, Cordless",770.0
"Sharp Personal Copier, Digital",716.0
"Hon Executive Leather Armchair, Adjustable",613.0
Hon 4070 Series Pagoda Round Back Stacking Chairs,867.0
"Eldon Lockers, Industrial",397.0
"Memorex Numeric Keypad, Bluetooth",368.0
"Sharp Fax and Copier, Color",510.0
Global Executive Mid-Back Manager's Chair,698.0
"Konica Receipt Printer, Wireless",330.0
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,400.0
"Rogers Shelving, Single Width",310.0
"Bevis Oval Conference Table, Walnut",313.0
"Memorex Memory Card, Erganomic",400.0
"Stanley Sketch Pad, Easy-Erase",358.0
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",344.0
"Safco Library with Doors, Metal",467.0
"Rogers Lockers, Wire Frame",379.0
"Panasonic Receipt Printer, White",304.0
"Harbour Creations Executive Leather Armchair, Adjustable",471.0
"Konica Card Printer, Wireless",701.0
"Office Star Rocking Chair, Set of Two",401.0
"Dania Library with Doors, Mobile",584.0
Bretford Rectangular Conference Table Tops,903.0
"Dania Corner Shelving, Traditional",977.0
"Tenex Lockers, Wire Frame",366.0
"Tenex Lockers, Blue",367.0
Mitel 5320 IP Phone VoIP phone,302.0
"Memorex Router, Bluetooth",739.0
"Novimex Steel Folding Chair, Set of Two",456.0
"Global Manager's Adjustable Task Chair, Storm",845.0
"Harbour Creations Swivel Stool, Red",432.0
"Tenex Lockers, Industrial",340.0
"Okidata Receipt Printer, Wireless",885.0
"Apple Headset, Full Size",596.0
"Global Leather & Oak Executive Chair, Burgundy",754.0
"Hon Steel Folding Chair, Red",733.0
"Konica Receipt Printer, White",603.0
"Barricks Coffee Table, Adjustable Height",648.0
"Canon Fax and Copier, Laser",574.0
"Canon Copy Machine, High-Speed",781.0
"Rogers Lockers, Industrial",848.0
"Cisco Signal Booster, VoIP",912.0
"Panasonic Printer, Durable",800.0
Iceberg Mobile Mega Data/Printer Cart,481.0
"StarTech Card Printer, White",672.0
"Safco Library with Doors, Mobile",706.0
"Logitech Router, Bluetooth",866.0
"Green Bar Cards & Envelopes, Multicolor",498.0
"Bush Stackable Bookrack, Pine",499.0
"Okidata Phone, Wireless",443.0
"Belkin Flash Drive, Programmable",304.0
"Okidata Printer, Red",677.0
"Konica Inkjet, Wireless",846.0
"Nokia Office Telephone, with Caller ID",332.0
Adtran 1202752G1,302.0
"Belkin Router, Erganomic",308.0
"Samsung Signal Booster, VoIP",547.0
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",474.0
"Eldon Lockers, Single Width",396.0
"Brother Fax and Copier, Laser",382.0
Office Star - Contemporary Task Swivel Chair,311.0
SAFCO Boltless Steel Shelving,455.0
Cisco CP-7937G Unified IP Conference Station Phone,696.0
"Bevis Oval Conference Table, Walnut",913.0
"Eldon File Cart, Blue",635.0
"Motorola Audio Dock, Full Size",524.0
"Novimex Swivel Stool, Black",486.0
"Sauder Corner Shelving, Pine",401.0
"Tenex Clock, Duo Pack",402.0
"SAFCO Steel Folding Chair, Red",309.0
"Dual Level, Single-Width Filing Carts",372.0
"Motorola Smart Phone, Full Size",515.0
"Harbour Creations Rocking Chair, Adjustable",328.0
"Epson Inkjet, Durable",920.0
"Cisco Audio Dock, with Caller ID",774.0
"Eldon File Cart, Single Width",512.0
"Samsung Speaker Phone, Cordless",536.0
"Panasonic Receipt Printer, Red",354.0
"Motorola Audio Dock, with Caller ID",737.0
"Smead Lockers, Single Width",357.0
"Cisco Audio Dock, Cordless",314.0
"Barricks Training Table, with Bottom Storage",821.0
"SAFCO Swivel Stool, Black",725.0
"Apple Audio Dock, Full Size",419.0
"HP Wireless Fax, High-Speed",699.0
"Sauder 3-Shelf Cabinet, Mobile",770.0
"Sauder Floating Shelf Set, Metal",388.0
"Panasonic Phone, White",495.0
"SAFCO Swivel Stool, Adjustable",341.0
"StarTech Card Printer, Wireless",407.0
"Advantus Frame, Durable",324.0
"Tenex Lockers, Blue",306.0
"Canon Fax Machine, Digital",318.0
Balt Solid Wood Round Tables,893.0
"Bevis Coffee Table, Rectangular",632.0
"Novimex Chairmat, Adjustable",529.0
"Sanford Sketch Pad, Fluorescent",337.0
"Motorola Headset, Full Size",432.0
"Sharp Ink, Color",503.0
"Motorola Audio Dock, Full Size",349.0
"Ikea Stackable Bookrack, Pine",744.0
"BIC Canvas, Easy-Erase",324.0
GBC Ibimaster 500 Manual ProClick Binding System,761.0
"Stanley Sketch Pad, Fluorescent",366.0
"Sauder Floating Shelf Set, Pine",392.0
"Apple Headset, Full Size",596.0
"Lesro Training Table, with Bottom Storage",538.0
"Hewlett Copy Machine, Color",318.0
"Brother Personal Copier, Laser",429.0
"Samsung Signal Booster, Full Size",331.0
"Harbour Creations Rocking Chair, Adjustable",359.0
"Hon Swivel Stool, Black",580.0
"SAFCO Rocking Chair, Red",364.0
"Dania Classic Bookcase, Mobile",372.0
"Sharp Ink, Color",335.0
"Advantus Frame, Erganomic",878.0
"Eldon Photo Frame, Duo Pack",305.0
"Nokia Audio Dock, Full Size",336.0
"SanDisk Router, Programmable",344.0
"Panasonic Inkjet, Durable",312.0
"Cisco Speaker Phone, with Caller ID",462.0
"Sharp Fax and Copier, Laser",674.0
"Okidata Inkjet, Durable",778.0
"SanDisk Numeric Keypad, USB",372.0
"Ikea Library with Doors, Metal",363.0
"Tenex Frame, Durable",785.0
"Eldon Lockers, Industrial",714.0
"Rogers File Cart, Industrial",637.0
"SAFCO Rocking Chair, Set of Two",686.0
"SanDisk Router, Erganomic",762.0
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",400.0
"Brother Ink, Laser",884.0
Office Star Flex Back Scooter Chair with Aluminum Finish Frame,303.0
"Nokia Signal Booster, Cordless",418.0
"Harbour Creations Swivel Stool, Red",841.0
"Office Star Swivel Stool, Black",412.0
Global Comet Stacking Arm Chair,887.0
"Hoover Stove, Red",568.0
Avanti 4.4 Cu. Ft. Refrigerator,543.0
"Tenex File Cart, Single Width",565.0
"Cisco Headset, VoIP",354.0
"Lesro Wood Table, Rectangular",465.0
"Brother Wireless Fax, Digital",643.0
"Tenex Lockers, Industrial",553.0
"Hon Swivel Stool, Set of Two",597.0
Wilson Electronics DB Pro Signal Booster,430.0
"HP Wireless Fax, Color",868.0
"Konica Phone, Wireless",586.0
"Konica Phone, White",338.0
Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,360.0
"Novimex Rocking Chair, Red",355.0
"Panasonic Inkjet, Red",557.0
"Canon Fax Machine, Color",383.0
"KitchenAid Microwave, White",370.0
"Sauder Classic Bookcase, Pine",875.0
"Hon Training Table, Fully Assembled",451.0
"Office Star Executive Leather Armchair, Black",467.0
"Nokia Speaker Phone, with Caller ID",613.0
"Sauder Stackable Bookrack, Pine",582.0
Logitech G19 Programmable Gaming Keyboard,620.0
"Tenex Lockers, Industrial",409.0
"Rogers File Cart, Industrial",378.0
"Fellowes Mobile File Cart, Black",348.0
I.R.I.S IRISCard Anywhere 5 Card Scanner,351.0
"Hewlett Fax Machine, Color",643.0
"StarTech Card Printer, White",518.0
"Stanley Canvas, Blue",346.0
"Hon Executive Leather Armchair, Adjustable",970.0
"SAFCO Executive Leather Armchair, Adjustable",928.0
"Cisco Audio Dock, with Caller ID",364.0
"Motorola Smart Phone, Full Size",643.0
"Nokia Smart Phone, Cordless",636.0
"Hewlett Fax Machine, Laser",576.0
"Eldon Lockers, Blue",534.0
"Brother Copy Machine, Laser",786.0
"Sharp Copy Machine, Color",475.0
"Smead Lockers, Wire Frame",355.0
"SAFCO Steel Folding Chair, Red",771.0
"Hon Swivel Stool, Adjustable",332.0
"Dania Library with Doors, Traditional",362.0
"Eldon Frame, Duo Pack",582.0
"Okidata Receipt Printer, Wireless",313.0
"Lesro Computer Table, Fully Assembled",428.0
"Belkin Keyboard, Erganomic",381.0
"Fiskars Shears, High Speed",333.0
"Dania Library with Doors, Metal",977.0
"Bush Corner Shelving, Mobile",759.0
"Sharp Personal Copier, High-Speed",301.0
"Novimex Steel Folding Chair, Set of Two",507.0
"Hon Steel Folding Chair, Adjustable",336.0
"Safco 3-Shelf Cabinet, Metal",337.0
"Panasonic Receipt Printer, Red",354.0
"Eldon Trays, Industrial",581.0
"Sharp Wireless Fax, Digital",853.0
"Memorex Memory Card, Programmable",415.0
Plantronics Audio 478 Stereo USB Headset,450.0
"Apple Signal Booster, with Caller ID",465.0
"Rogers Lockers, Single Width",381.0
"Epson Printer, Red",442.0
"HP Copy Machine, High-Speed",829.0
"Hon Training Table, Rectangular",330.0
"Tenex Shelving, Wire Frame",645.0
"Sharp Personal Copier, Digital",323.0
"Ikea Library with Doors, Metal",363.0
"Enermax Router, Programmable",520.0
"Logitech Router, USB",495.0
"Brother Copy Machine, Color",791.0
Mitel 5320 IP Phone VoIP phone,605.0
"Hoover Toaster, Silver",490.0
"Advantus Stacking Tray, Durable",316.0
"Bush Library with Doors, Metal",655.0
"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",419.0
"Tenex File Cart, Single Width",485.0
"Nokia Speaker Phone, Full Size",332.0
"Eldon Lockers, Blue",475.0
"Safco 3-Shelf Cabinet, Pine",306.0
"Sharp Ink, Laser",529.0
"Samsung Speaker Phone, Cordless",429.0
"Harbour Creations Executive Leather Armchair, Adjustable",714.0
"Nokia Smart Phone, Full Size",956.0
Xerox 189,419.0
"Safco Corner Shelving, Traditional",583.0
"Novimex Steel Folding Chair, Set of Two",380.0
"Brother Fax and Copier, High-Speed",379.0
"Avery Binding Machine, Economy",571.0
"Panasonic Receipt Printer, Red",354.0
"Canon Personal Copier, Color",577.0
"Hon Rocking Chair, Black",346.0
Geemarc AmpliPOWER60,371.0
"Acme Trimmer, Serrated",330.0
"Brother Fax Machine, Laser",542.0
"SanDisk Numeric Keypad, Bluetooth",389.0
"Apple Office Telephone, Full Size",799.0
"Safco Library with Doors, Mobile",706.0
"Cisco Audio Dock, Cordless",616.0
"Memorex Memory Card, USB",307.0
"Apple Signal Booster, Full Size",414.0
"Office Star Rocking Chair, Set of Two",429.0
"Apple Signal Booster, VoIP",340.0
"Bush Andora Bookcase, Maple/Graphite Gray Finish",360.0
"Epson Receipt Printer, White",312.0
"Canon Wireless Fax, Digital",757.0
"Sharp Copy Machine, Laser",602.0
"HP Fax and Copier, High-Speed",477.0
Sensible Storage WireTech Storage Systems,355.0
"Deflect-O Clock, Duo Pack",363.0
"Epson Phone, Durable",482.0
"Brother Fax Machine, Color",320.0
"Apple Audio Dock, with Caller ID",451.0
"Smead File Cart, Blue",319.0
"Advantus Photo Frame, Black",689.0
"Barricks Wood Table, Adjustable Height",363.0
"Apple Headset, Full Size",671.0
"SanDisk Router, Programmable",464.0
"Sauder Library with Doors, Traditional",388.0
"Fellowes File Cart, Blue",412.0
"Global Leather and Oak Executive Chair, Black",963.0
"Cisco Audio Dock, with Caller ID",655.0
"Okidata Receipt Printer, Durable",369.0
"Harbour Creations Swivel Stool, Adjustable",682.0
"Hamilton Beach Refrigerator, Black",500.0
"Rogers Lockers, Single Width",741.0
"SAFCO Steel Folding Chair, Adjustable",353.0
"Dania Corner Shelving, Traditional",681.0
"Brother Fax and Copier, Digital",722.0
"Safco Floating Shelf Set, Mobile",359.0
"Enermax Keyboard, USB",335.0
"Cisco Headset, Cordless",455.0
"Sharp Fax and Copier, High-Speed",334.0
"Tenex Lockers, Blue",735.0
"Enermax Router, Erganomic",679.0
"Bush 3-Shelf Cabinet, Traditional",573.0
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,800.0
"Ikea Corner Shelving, Pine",448.0
"Hon Swivel Stool, Black",605.0
"Rogers File Cart, Industrial",382.0
"Motorola Audio Dock, VoIP",347.0
"Tenex Shelving, Industrial",551.0
"Apple Signal Booster, VoIP",410.0
"Hewlett Wireless Fax, Color",382.0
"Advantus Door Stop, Black",330.0
"Boston Canvas, Easy-Erase",323.0
"Binney & Smith Canvas, Blue",308.0
"HP Copy Machine, Color",735.0
"Hon Executive Leather Armchair, Red",345.0
"Canon Fax and Copier, Laser",574.0
Global Deluxe High-Back Manager's Chair,601.0
"Novimex Steel Folding Chair, Black",575.0
Fellowes Staxonsteel Drawer Files,580.0
"Deflect-O Clock, Erganomic",343.0
"Konica Card Printer, Durable",351.0
Global Commerce Series Low-Back Swivel/Tilt Chairs,899.0
"SanDisk Router, USB",952.0
"Deflect-O Frame, Black",495.0
"SanDisk Router, Erganomic",508.0
"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",481.0
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",456.0
Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.0
"Ikea Stackable Bookrack, Traditional",342.0
"Stiletto Trimmer, Steel",337.0
"SanDisk Router, Bluetooth",342.0
"Lesro Round Table, Rectangular",877.0
"Cuisinart Refrigerator, Silver",447.0
"Rogers File Cart, Single Width",568.0
"StarTech Inkjet, Wireless",724.0
"HP Fax Machine, Color",301.0
"Samsung Speaker Phone, with Caller ID",314.0
"Eldon File Cart, Single Width",806.0
"Bush 3-Shelf Cabinet, Traditional",573.0
"Tenex Lockers, Single Width",735.0
KI Adjustable-Height Table,387.0
Toshiba IPT2010-SD IP Telephone,334.0
"Bevis Computer Table, Fully Assembled",427.0
"Hon Bag Chairs, Black",384.0
"StarTech Card Printer, White",364.0
"SAFCO Rocking Chair, Adjustable",412.0
"Sharp Fax and Copier, High-Speed",315.0
"Eldon Lockers, Wire Frame",886.0
"Ikea Classic Bookcase, Mobile",552.0
"Chromcraft Computer Table, Adjustable Height",446.0
"Office Star Steel Folding Chair, Adjustable",471.0
"Hamilton Beach Refrigerator, White",897.0
"Hewlett Personal Copier, High-Speed",997.0
"Eldon Lockers, Blue",396.0
"Motorola Audio Dock, Cordless",529.0
"Cisco Headset, with Caller ID",637.0
"Okidata Receipt Printer, Red",918.0
"Samsung Audio Dock, Full Size",672.0
"Canon Fax Machine, High-Speed",332.0
"Hewlett Fax Machine, High-Speed",318.0
Toshiba IPT2010-SD IP Telephone,890.0
GuestStacker Chair with Chrome Finish Legs,892.0
"Enermax Mouse, Programmable",585.0
"Canon Wireless Fax, Laser",757.0
"Canon Personal Copier, Laser",385.0
"Novimex Steel Folding Chair, Set of Two",338.0
"SanDisk Numeric Keypad, Erganomic",455.0
"Hoover Stove, Black",568.0
"SanDisk Memory Card, USB",450.0
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,357.0
"Safco Stackable Bookrack, Pine",545.0
"Brother Personal Copier, Laser",743.0
"Motorola Smart Phone, Full Size",644.0
"Novimex Swivel Stool, Black",486.0
"Office Star Rocking Chair, Black",415.0
"Rogers Trays, Industrial",373.0
"Epson Printer, White",522.0
"Panasonic Calculator, Red",332.0
"Acco Binding Machine, Recycled",309.0
"Canon Fax Machine, Color",383.0
"Safco Classic Bookcase, Metal",700.0
"Sharp Ink, High-Speed",736.0
"Harbour Creations Swivel Stool, Red",360.0
"Hewlett Ink, Color",901.0
"Bush Cubix Collection Bookcases, Fully Assembled",442.0
"Hon Swivel Stool, Black",322.0
Logitech G13 Programmable Gameboard with LCD Display,480.0
"Bush Library with Doors, Traditional",389.0
"Motorola Signal Booster, Cordless",657.0
"Samsung Speaker Phone, VoIP",493.0
"Wilson Jones Binding Machine, Economy",392.0
"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",400.0
"GlobeWeis Interoffice Envelope, with clear poly window",308.0
"Konica Card Printer, White",347.0
"Brother Personal Copier, Digital",463.0
"Enermax Memory Card, USB",688.0
"Sharp Copy Machine, High-Speed",862.0
"Hon Rocking Chair, Black",308.0
"Ikea Stackable Bookrack, Pine",446.0
"Cardinal Binding Machine, Economy",348.0
"Nokia Audio Dock, Cordless",339.0
"Stanley Canvas, Fluorescent",355.0
"Kleencut Trimmer, Easy Grip",344.0
"Hamilton Beach Microwave, Red",339.0
"Motorola Audio Dock, Cordless",529.0
"Deflect-O Photo Frame, Black",374.0
"Samsung Audio Dock, Cordless",339.0
"Breville Refrigerator, Red",692.0
"Cuisinart Stove, White",572.0
"Fellowes File Cart, Wire Frame",818.0
"Cuisinart Blender, Silver",474.0
"HP Ink, Digital",385.0
Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,648.0
"Brother Fax Machine, Color",800.0
Hewlett Packard 310 Color Digital Copier,480.0
"HP Wireless Fax, Digital",360.0
"Epson Printer, Durable",447.0
"Canon Fax Machine, Color",640.0
"Bevis Traditional Conference Table Top, Plinth Base",933.0
"Office Star Executive Leather Armchair, Adjustable",419.0
"Sharp Ink, Laser",498.0
"Barricks Coffee Table, Adjustable Height",364.0
"Dania Library with Doors, Mobile",584.0
"Novimex Steel Folding Chair, Black",383.0
"Cisco Office Telephone, Cordless",450.0
